Team,Matchup,Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE,Last5_Off,Last5_Def
NOP,NOP@LAL,02/27/19,L,48,111.2,115.7,-4.5,67.4,2.38,19.6,36.2,76,54.6,12.1,48.5,52.2,107.5,44.9,105.18,110.74
NOP,NOPvs.PHI,02/25/19,L,48,96.5,98.2,-1.7,65.9,2.07,18,29,70,49.2,12.3,44.7,48,113.5,52.4,105.02,112.16
NOP,NOPvs.LAL,02/23/19,W,48,115.3,103.6,11.7,62,1.72,20.1,27.7,83.3,53.9,16.2,59.9,62.1,111,53.9,104.34,113.3
NOP,NOP@IND,02/22/19,L,48,105.7,120,-14.3,58.1,1.47,17,31.6,72.2,51.4,16.2,50.5,52.3,105,42.2,109.52,114.56
NOP,NOPvs.OKC,02/14/19,W,48,121.3,115.1,6.2,70,2.33,22.3,31.1,70.2,52.9,13.9,60.9,63.9,107,57,106.04,112.5
NOP,NOPvs.ORL,02/12/19,L,48,87.1,116.8,-29.7,58.3,1.5,15.8,20.3,69.8,43.8,13.9,43.6,45.1,101,32.5,109.6,111.52
NOP,NOP@MEM,02/09/19,L,48,95.7,105.3,-9.6,73.5,1.67,17.9,36.2,68.6,51.4,16,43,46,94,44.4,110.66,111.68
NOP,NOPvs.MIN,02/08/19,W,48,111.9,109.3,2.6,62.8,2.45,18.5,20.4,79.2,49.5,10.1,52.2,59,108,53.8,111.54,112.12
NOP,NOP@CHI,02/06/19,W,48,131.6,126.3,5.3,57.8,2.17,19,35.6,72.9,54.8,12.6,61.8,63.6,95,51.5,107.58,111.1
NOP,NOPvs.IND,02/04/19,L,48,103.9,104.8,-0.9,66.7,1.53,18.2,25.9,81.1,53.3,16.5,48.3,53.2,103.5,50.5,108.08,112.32
NOP,NOP@SAS,02/02/19,L,48,104.9,111.9,-7,60.5,2.89,19.3,18.9,79.6,48,8.7,50,53.3,102,47.2,106.48,110.14
NOP,NOPvs.DEN,01/30/19,L,48,101,106.1,-5,73,1.8,19.6,24.5,82.4,52.9,15.3,50,52.3,98.5,44.2,108.16,106.82
NOP,NOP@HOU,01/29/19,W,48,116.3,111.5,4.8,58.7,1.59,18.5,31.9,67.7,52.7,16.3,56.1,59.9,104,58.6,107.08,110.12
NOP,NOPvs.SAS,01/26/19,L,48,111.8,121.2,-9.4,57.8,3.25,18.6,21.4,73.3,44.6,7.8,50.5,53.5,103,43.3,109.06,111.44
NOP,NOP@OKC,01/24/19,L,48,106.4,110.9,-4.5,69.4,2.83,22.1,20,69.6,45,11,53.5,54.6,109.5,47.5,111.04,111.34
NOP,NOPvs.DET,01/23/19,L,48,96.9,101,-4.1,47.6,1.67,15.7,19.2,77.2,49.5,12.4,49.5,49.5,97,47.8,112.24,112.3
NOP,NOP@MEM,01/21/19,W,48,109.4,89.5,19.9,48.7,1,15,31.6,78.6,59.6,19.8,58.8,61.4,95.5,65.8,117.02,117.8
NOP,NOP@POR,01/18/19,L,48,110.9,128,-17.1,56.1,1.92,17.4,22.2,63.8,45.6,11.9,53.6,58.4,100.5,43.8,118.6,111.78
NOP,NOP@GSW,01/16/19,L,48,121.7,127.8,-6.1,76.6,3.6,22.5,15.8,76.4,45.5,8.7,57.7,62.2,115,48.4,120.34,105.24
NOP,NOP@LAC,01/14/19,W,48,116.3,110.4,6,60.9,4,18.5,30.2,77.1,50.5,6.7,47.6,51.6,105,49,122.02,108.62
NOP,NOP@MIN,01/12/19,L,48,102.9,105.8,-2.9,55,1.29,15.9,26.5,68.4,49.1,16.5,48.9,54.3,103.5,50.8,126.54,110.72
NOP,NOPvs.CLE,01/09/19,W,48,133.3,117,16.4,71.7,1.94,21.9,35,73.9,55.8,16.2,61.9,69.2,105.5,60.6,121.1,109.58
NOP,NOPvs.MEM,01/07/19,W,48,118.8,97.9,20.8,61.4,1.93,20.6,19.5,80,51.2,14.6,59.5,62.1,96.5,60.3,121.86,113.82
NOP,NOP@CLE,01/05/19,W,48,130.4,95.1,35.2,61.7,1.93,20.6,29.4,67.9,52.9,14.7,66.7,70.9,102.5,69.8,119.12,118.72
NOP,NOP@BKN,01/02/19,L,48,124.7,127.3,-2.5,41.3,1.58,14.7,28.3,67.3,48.4,12.4,58.6,61.2,98,47.5,115.84,115.64
NOP,NOPvs.MIN,12/31/18,W,48,125.5,116.3,9.2,62.2,1.87,20,32.6,71.7,54.2,15.3,59.8,63.9,98,50.4,110.18,113.32
NOP,NOPvs.HOU,12/29/18,L,48,106.1,111.3,-5.2,61,1.67,18,33.3,79.2,54.9,15.3,49.5,52.3,97.5,48.3,111.08,114.72
NOP,NOPvs.DAL,12/28/18,W,48,122.6,119.1,3.4,50,2,15.7,47.3,67.4,56.4,11.8,47.9,52.8,93.5,50.7,107.2,113.08
NOP,NOP@DAL,12/26/18,L,48,116.7,119.6,-2.9,59.5,2.5,18,23.5,75.6,47.9,9.8,53.3,57.7,102,45.3,105.72,110.28
NOP,NOP@SAC,12/23/18,L,48,108.3,111.9,-3.6,59.1,2,17.7,24.5,73.8,51.7,12,50,55,108.5,50.6,104.06,110.5
NOP,NOP@LAL,12/21/18,L,48,97.2,104.7,-7.5,61.4,2.08,18,27.4,78.4,50.4,12.1,47.1,47.7,107,44.3,107.6,111.38
NOP,NOP@MIL,12/19/18,L,48,110.6,118.3,-7.7,65.1,1.87,19.7,22,77.3,47.9,14.4,57.1,58.3,104,44.2,106.5,109.78
NOP,NOPvs.MIA,12/16/18,L,48,103.2,110.9,-7.6,74.3,2.36,19.7,28.8,49.1,39.4,11.8,48.3,51.3,92.5,50.9,110.54,107.6
NOP,NOPvs.OKC,12/12/18,W,48,109.3,105.6,3.7,64.4,1.61,18.5,38.2,78,57.1,16.7,48.5,53.5,108,55.9,113.88,112.28
NOP,NOP@BOS,12/10/18,L,48,100,113,-13,71.8,2.15,20.4,18.4,68.6,44,13,49.4,52.4,100,46.9,116.98,110.44
NOP,NOP@DET,12/09/18,W,48,114.9,109.1,5.8,64.3,1.5,19.7,22.5,67.2,49,17.8,60.8,65.1,100,57.6,114.2,110.04
NOP,NOPvs.MEM,12/07/18,L,48,105.1,110.3,-5.2,65.8,1.39,18.4,27.1,73.9,50,18.4,49.4,54.5,97.5,44.2,116.54,107.6
NOP,NOPvs.DAL,12/05/18,W,48,123.4,100,23.4,70.6,3,24,18.2,76.4,50.5,11.2,64.7,65.5,106.5,63.7,113.7,112.66
NOP,NOPvs.LAC,12/03/18,L,48,126,129,-3,65.3,4.57,22.4,23.9,73,45.8,7,60.3,62,100,49.1,109.22,109.4
NOP,NOP@CHA,12/02/18,W,48,115.5,103.8,11.7,68.2,1.67,20.8,25,76.4,53.5,17.5,57.6,61.6,104,55.2,107.5,111.22
NOP,NOP@MIA,11/30/18,L,48,101,107.1,-6.1,71.4,1.56,18,29.2,66.7,49.5,16,46.3,53.3,99.5,51.5,109.94,112.84
NOP,NOPvs.WAS,11/28/18,W,48,116.8,98.1,18.7,52.2,1.2,15.6,45.1,80,64,18.7,54.2,58.2,106.5,61.6,113.76,117.92
NOP,NOPvs.BOS,11/26/18,L,48,109.2,125.3,-16.1,61.8,0.95,15.7,34.1,64,50,22.4,51.9,59.6,98.5,43.7,116.68,115.64
NOP,NOP@WAS,11/24/18,L,48,103.6,112.7,-9.1,53.5,1.44,16.3,16,84.4,48.4,14.5,53.9,57.4,110,43.1,119.2,115.64
NOP,NOP@NYK,11/23/18,L,48,106.9,112.9,-6,65,1.86,16.7,44.6,72.5,56.9,13.7,43.1,47.9,101.5,46,116.86,113.06
NOP,NOP@PHI,11/21/18,L,48,113.2,115.2,-2,57.1,1.6,15.6,38.7,67.3,52.1,14.2,48.5,53.3,105.5,49.8,119.18,111.8
NOP,NOPvs.SAS,11/19/18,W,48,135.9,123.5,12.4,57.6,3.09,22.2,40.9,57.7,50,10.7,62.7,64.7,102.5,58.8,115.56,106.7
NOP,NOPvs.DEN,11/17/18,W,48,123.8,113.9,9.9,69,2.64,20.3,27.7,72.5,51,10.9,54,61.3,101,55.9,111.38,102.94
NOP,NOPvs.NYK,11/16/18,W,48,116.2,112.7,3.5,56.3,1.8,17.2,34.5,78.6,56.8,13.5,53.5,57,110.5,55.7,109.82,103.2
NOP,NOP@MIN,11/14/18,L,48,95.2,100,-4.8,62.5,1.39,17.1,28.6,74.5,51.4,17.1,47.3,49.1,106,43.6,109.6,104.78
NOP,NOP@TOR,11/12/18,W,48,124.8,108.9,15.8,55.6,2.31,20.1,36.7,71.2,55.6,12.9,59.6,60.2,101,58.5,107.52,107.9
NOP,NOPvs.PHX,11/10/18,W,48,117.8,98,19.8,66.7,1.56,18.9,39.6,76.9,59,17.8,55.2,60.2,101,64.8,106.8,112.78
NOP,NOPvs.CHI,11/07/18,W,48,102.9,95.1,7.7,76.2,2.13,21.2,26.8,75,51.7,14.4,50.5,52.7,103.5,57.3,106.96,115.64
NOP,NOP@OKC,11/05/18,L,48,108.4,114,-5.6,65.9,1.29,18.2,30.4,72,52.1,19.6,54.2,59.7,107,47.3,105.64,117.06
NOP,NOP@SAS,11/03/18,L,48,94.1,107.9,-13.9,61.1,1.38,16.8,20,80.8,52.6,15.8,50.6,52.7,101,43.1,109.54,117.82
NOP,NOP@POR,11/01/18,L,48,114.4,124.5,-10.1,57.5,1.77,15.9,30.5,71.7,48.6,12.5,46.8,54,105,44.3,108.76,113.88
NOP,NOP@GSW,10/31/18,L,48,114.2,122.4,-8.3,54.5,1.5,16.6,30,68.1,48.5,15.1,54.3,58.2,106.5,42,112.06,112.44
NOP,NOP@DEN,10/29/18,L,48,103.7,109.4,-5.7,65.1,1.27,19.4,20.9,76.5,51.1,20.6,59.1,61.1,106.5,46.2,116.28,112.1
NOP,NOPvs.UTA,10/27/18,L,48,101.8,121.1,-19.3,55,1.38,14.9,29.8,75.6,50,14.7,46.8,51.5,109,33.6,114.66,111.6
NOP,NOPvs.BKN,10/26/18,W,48,113.6,111.7,1.9,52.3,2.09,16,31,60.7,45.6,10.7,49.5,53.5,103,52.5,111.74,107.18
NOP,NOPvs.LAC,10/23/18,W,48,110.5,104.8,5.7,55,2.75,15.5,29.3,74,50,7.6,46.2,52.4,104.5,55,112.7,108.66
NOP,NOPvs.SAC,10/19/18,W,48,130.7,115.2,15.5,62.5,2.19,21.5,30.4,82,57.3,14,67.4,68,113,58.8,104.84,108.26
NOP,NOP@HOU,10/17/18,W,48,124.8,107.7,17.1,69.2,3,22.9,34.7,77.8,57.3,11.4,58.2,60.8,104.5,61.6,99.88,109.52
NYK,NYKvs.DET,04/10/19,L,48,93.7,118.6,-24.9,74.2,2.09,18.9,7.8,68.9,36.5,11.6,46.1,50.6,96,38.4,104.68,107.68
NYK,NYK@CHI,04/09/19,W,48,99,89.6,9.4,45.9,1.89,13.5,22,85,53.8,9.3,47.3,48.6,96.5,56.3,103.28,109.96
NYK,NYKvs.WAS,04/07/19,W,48,115.3,112.2,3.1,58.5,1.6,18.6,20,62.3,45.5,15.3,61.9,63.9,98,53.4,98.44,110.68
NYK,NYK@HOU,04/05/19,L,48,91.4,113.2,-21.8,59.5,1.38,16.4,13.7,81.7,50.5,15.2,48.8,51.1,105.5,43.8,102.76,112.84
NYK,NYK@ORL,04/03/19,L,48,100,114,-14,55.3,1.75,16.3,16.3,57.1,38.1,12,48.2,53.1,100,45.5,102.34,113.66
NYK,NYKvs.CHI,04/01/19,W,48,117.7,109.4,8.3,64.9,1.41,18.6,22,69.6,49.5,17.7,62.2,66.5,96,54.7,102,119.18
NYK,NYKvs.MIA,03/30/19,L,48,92,101,-9,64.5,1,15.3,22.4,65.5,45.2,20,46.1,52.3,99.5,47,101.46,123.84
NYK,NYKvs.TOR,03/28/19,L,48,91.1,115.8,-24.8,51.6,0.94,11.9,29.3,83,55,16.8,40,46.4,101,35.1,107.32,124.56
NYK,NYKvs.LAC,03/24/19,L,48,113,124,-11,53.7,1.47,15.9,34,69.4,52.1,15,52.9,58.2,100,45.4,102.2,122.46
NYK,NYKvs.DEN,03/22/19,L,48,97.9,118.1,-20.2,58.8,2.86,15.7,20,67.2,43.2,7.4,42.8,46.9,94.5,40.4,103.04,119.86
NYK,NYKvs.UTA,03/20/19,L,48,116,137,-21,51.1,1.64,17.3,22.2,80,49.4,14,59.9,60.9,100,39.8,99,113.92
NYK,NYK@TOR,03/18/19,L,48,89.3,124.3,-35,57.1,1.14,12.4,19,78,43.4,13.6,37.6,46.4,103,29.9,100.12,109.88
NYK,NYKvs.LAL,03/17/19,W,48,120.4,119.4,1,54.5,1,17.3,35.3,69.2,55.8,23.3,65.8,69.9,103,50.8,95.44,107.62
NYK,NYK@SAS,03/15/19,L,48,87.4,113.5,-26.2,60,1.31,16.5,22.6,78.6,47.4,16.8,45.3,46.1,95.5,33.7,98.34,106.42
NYK,NYK@IND,03/12/19,L,48,102.1,105.1,-3,62.9,1.16,16.9,25.5,75.9,52.5,19.8,51.9,55.7,97,46.8,97.92,108.88
NYK,NYK@MIN,03/10/19,L,48,95.8,107.3,-11.5,54.1,1.05,15,32.7,69.8,51.4,19.8,48.8,49.9,96,42.4,103.08,112.94
NYK,NYKvs.SAC,03/09/19,L,48,94.9,104.1,-9.1,45.7,1.6,12.1,27.9,76.2,52.4,10.1,42.6,45.5,98.5,44.7,105.7,112.92
NYK,NYK@PHX,03/06/19,L,48,97,108.1,-11.1,48.6,0.77,13.2,30.2,89.1,60.7,22.2,49.4,54.5,99,45.3,112.84,115.14
NYK,NYK@SAC,03/04/19,L,48,101.9,107.5,-5.6,43.6,0.94,12.6,23.5,81.3,51.5,17,52.9,55.5,106.5,42.7,112.46,115.34
NYK,NYK@LAC,03/03/19,L,48,100,117.4,-17.4,65.7,1.77,16.5,16.4,71.2,43,12.1,46,52,108,43.9,114.1,110.62
NYK,NYKvs.CLE,02/28/19,L,48,121.6,127.6,-5.9,56.5,2.6,18.3,36.5,65.9,49.5,10.3,54.2,56.1,97.5,43.8,111.34,109.1
NYK,NYKvs.ORL,02/26/19,W,48,108,104,4,44.7,1.7,12.8,30.8,70.4,50.9,10,46.6,52.4,99.5,53.7,110.14,109.28
NYK,NYKvs.SAS,02/24/19,W,48,132.7,119.2,13.5,50,3.57,18.1,28.8,70.4,50,7.1,59.2,61.1,98.5,53.5,103.02,106.24
NYK,NYKvs.MIN,02/22/19,L,48,100,108.5,-8.5,40.5,0.65,11.2,28.8,76.9,52.9,22.1,49.4,53.9,105,42.3,103.62,108.78
NYK,NYK@ATL,02/14/19,W,48,108.2,93.8,14.3,55.3,1.5,15.6,32.7,75,56,14.3,52.4,55.5,97.5,62.6,101.76,112.6
NYK,NYKvs.PHI,02/13/19,L,48,107.8,120,-12.2,67.5,2.25,18,31.3,76.2,49.1,11.7,44.5,49.6,104,38,98.46,109.24
NYK,NYK@CLE,02/11/19,L,48,102,104.9,-2.9,50,2.1,15.6,22.2,63.8,43.8,9.8,49.5,51.6,102,51.6,97.66,110.86
NYK,NYKvs.TOR,02/09/19,L,48,97.1,104,-6.9,56.4,1.47,15.3,34.5,78.9,56.5,14.7,46.8,48.4,101,44,96.8,113.82
NYK,NYK@DET,02/08/19,L,48,103,121.2,-18.2,62.9,1.69,16.3,25.5,69.6,46.4,13,49.4,53.6,99.5,42.2,95.78,110.84
NYK,NYKvs.DET,02/05/19,L,48,98.9,112.9,-14,47.2,1.55,13.5,29.1,80,52,11.8,45,47.6,93,39.7,96,110.34
NYK,NYKvs.MEM,02/03/19,L,48,91.3,103.2,-11.9,71.4,1.33,16.7,16.3,72.4,46.7,16.3,45.9,50.2,92.5,44.3,97.34,111.28
NYK,NYKvs.BOS,02/01/19,L,48,98,113,-15,53.8,1.17,15.8,23.4,77.8,52.5,17.8,50.6,54.2,100.5,44.4,99.74,111.48
NYK,NYKvs.DAL,01/30/19,L,48,92.8,118.8,-26,50,1.33,13.3,13.7,73.2,40.2,12.4,44.9,49.8,96.5,37.3,102.98,112.62
NYK,NYK@CHA,01/28/19,L,48,97.9,106.3,-8.4,55.9,1.9,15.2,22.6,66.7,45.5,10.6,44.1,47.7,94.5,46,103.8,111.98
NYK,NYKvs.MIA,01/27/19,L,48,100,110.4,-10.4,61.1,2,17.1,19.6,71.1,43.8,11.3,47,51.3,96.5,46.2,104.6,111.08
NYK,NYK@BKN,01/25/19,L,48,98,107.9,-9.9,45.9,2.13,13.6,15.7,52.6,35.2,7.9,47.1,50.3,101,45.3,105.78,113.46
NYK,NYKvs.HOU,01/23/19,L,48,110,114,-4,40.5,0.79,11.6,29.8,66.7,50,19,52.5,58.4,100,51.5,102.4,114.82
NYK,NYKvs.OKC,01/21/19,L,48,109,124.5,-15.5,64.1,2.08,18.1,25,69,44.7,12,48.9,53.9,101,42.6,100.8,112.58
NYK,NYK@WAS,01/17/19,L,48,102,103.1,-1,38.5,0.94,12,24.5,66.1,46.7,16.3,51.7,54.2,98,45.4,102.04,112.52
NYK,NYKvs.PHI,01/13/19,L,48,104,105.9,-1.9,64.9,2.4,18,14.8,63.3,37.9,9.9,48.8,52.9,101.5,45.9,104.72,115.8
NYK,NYKvs.IND,01/11/19,L,48,103.9,119.8,-15.9,56.4,1.29,16.2,24.5,71.1,46.8,16.7,52.3,55.8,101.5,40.2,103.14,117.38
NYK,NYK@GSW,01/08/19,L,48,93.1,120.8,-27.7,37.1,0.76,10,28.3,64.6,45.5,16.7,43.2,48.8,101.5,34.2,104.12,115.62
NYK,NYK@POR,01/07/19,L,48,101,113.3,-12.3,50,1.64,13.5,26.8,72,48.1,11,44.4,50.1,99,44.9,102.36,113.72
NYK,NYK@LAL,01/04/19,W,48,108.2,102.8,5.4,54.1,3.33,13.6,27,75.9,50.4,5.5,42.9,50.8,109.5,55.1,101.5,115.3
NYK,NYK@DEN,01/01/19,L,48,117.4,122.3,-4.9,66.7,3.11,20.6,29.6,53.7,41.7,9.8,51.1,53.5,93,43.3,99.6,117.04
NYK,NYK@UTA,12/29/18,L,48,96,127.7,-31.7,53.1,1.13,13.4,17.5,63.6,37.6,14.9,45.9,50.7,101,32.2,101.96,116.12
NYK,NYK@MIL,12/27/18,L,48,98,112,-14,58.3,2.1,15.6,25.8,64.8,44,10.2,43.8,46.1,99,39.1,102.78,116.16
NYK,NYKvs.MIL,12/25/18,L,48,92.2,103.8,-11.6,48.6,1.21,12.3,28.1,81.5,52.5,13.6,40.2,44.7,104,37.1,107.46,117.94
NYK,NYKvs.ATL,12/21/18,L,48,103.9,110.7,-6.8,48.8,1.54,15.5,12.8,65.3,39.6,12.6,53.6,56.6,103,44.4,107.88,118.4
NYK,NYK@PHI,12/19/18,L,48,107.9,131,-23.1,59.5,2.75,16.7,17.3,76.7,44.2,7.9,48.8,54.7,100.5,37.7,107.08,115.08
NYK,NYKvs.PHX,12/17/18,L,48,107.8,123.1,-15.2,37.5,1.36,10.9,33.3,77.8,51.9,10.8,44.9,49.2,103,35.5,106.32,112.86
NYK,NYK@IND,12/16/18,L,48,102.1,112.2,-10.2,56.8,1.24,15.3,34.5,69.4,51,17.5,47.2,50.2,97.5,39.9,105.7,115.28
NYK,NYK@CHA,12/14/18,W,53,115.6,112.7,2.9,57.4,2.7,18,26.3,74.5,50,9.2,54.1,56.4,99.17,49.7,104.42,115.18
NYK,NYK@CLE,12/12/18,L,48,106,113,-7,51.2,1.75,15.6,25.9,72,48.1,12,49.5,52.9,100,47.2,106.88,115.88
NYK,NYKvs.CHA,12/09/18,L,48,103.9,114.4,-10.5,63.6,1.65,19.7,22,76.1,47.9,16.5,54.3,55.7,103.5,43.4,104.12,115.72
NYK,NYKvs.BKN,12/08/18,L,48,104,112,-8,56.4,1.69,16.5,22,65.3,43.4,13,51.8,54.1,100,48.3,103.9,115.02
NYK,NYK@BOS,12/06/18,L,48,99,124.3,-25.3,58.3,1.24,15.3,26.3,77.3,48.5,16.8,46.2,50.1,102,33.7,105.78,111.02
NYK,NYKvs.WAS,12/03/18,L,48,109.2,112.2,-3.1,54.1,1.25,14.2,41.1,76,57.5,16.3,47.8,52.3,98,47.1,106.52,109.96
NYK,NYKvs.MIL,12/01/18,W,53,118.3,116.5,1.7,58.8,1.76,19.5,18,72.5,45.5,14.8,63.5,64.6,104.15,48.8,105.8,107.62
NYK,NYK@PHI,11/28/18,L,48,90.1,113.6,-23.5,43.8,0.93,10.8,26.2,73.8,45.6,14.9,38,44.7,102,31.1,111.28,109.22
NYK,NYK@DET,11/27/18,L,48,102.9,108.5,-5.6,44.4,1.23,11.9,24.6,80.9,50,12.4,44.5,51.4,105.5,43,114.34,114.26
NYK,NYK@MEM,11/25/18,W,48,108.4,104.3,4.2,50,1.7,12.7,38.3,83,59.3,10.5,41.8,49,94.5,47.7,115.2,116.64
NYK,NYKvs.NOP,11/23/18,W,48,112.9,106.9,6,53.7,2.44,16.1,27.5,55.4,43.1,8.9,51.6,55.4,101.5,54,112.82,119.88
NYK,NYK@BOS,11/21/18,W,48,114.7,104.8,9.9,56.8,1.47,18,25.5,68.8,50.5,16.7,57.9,60.6,103,50.5,107,121.04
NYK,NYKvs.POR,11/20/18,L,48,117.5,121.6,-4.1,52.4,1.47,16.9,27.3,66,48.5,15.5,58.4,61.5,97,51.1,105.46,122.06
NYK,NYK@ORL,11/18/18,L,48,118.2,133.7,-15.5,30,0.86,9.2,38.8,66.7,51.1,14.1,50.6,57.1,98.5,38.8,103.16,115.9
NYK,NYK@NOP,11/16/18,L,48,112.7,116.2,-3.5,31.3,1.15,10.9,21.4,65.5,43.2,11.8,54.6,57.1,110.5,44.3,100.62,112.48
NYK,NYK@OKC,11/14/18,L,48,101,123.1,-22.1,46.2,1,13.5,25,65.2,43.9,17.6,48.3,52.5,103,36.4,99.62,109.24
NYK,NYKvs.ORL,11/11/18,L,48,85.6,110.6,-25,41.9,0.68,9.6,29.5,79.6,53,18.3,38.1,44,104,31.7,107.34,109.2
NYK,NYK@TOR,11/10/18,L,48,109.8,126.7,-16.9,40.9,1.29,12.9,36.4,72.7,52.5,13.7,49,53,101.5,42.3,106,106.16
NYK,NYK@ATL,11/07/18,W,48,106.7,102.9,3.8,44.1,0.83,11,33.3,69,52.8,17.1,51.3,57.3,104.5,51.7,109.12,106.44
NYK,NYKvs.CHI,11/05/18,L,58,100,99.1,0.9,48.8,1.11,12.6,35.8,76.8,54.5,15.7,42,48.4,96,49.3,108.92,111.96
NYK,NYK@WAS,11/04/18,L,48,96,106.9,-11,48.7,0.95,13.8,36.4,69.1,52.7,20.2,44.6,47.5,100,37.3,106.94,112.58
NYK,NYK@DAL,11/02/18,W,48,124.2,110.4,13.8,56.5,2.17,19.4,30.2,66,48.9,12.6,58.9,61.8,95.5,61.1,104.26,114.58
NYK,NYKvs.IND,10/31/18,L,48,103.1,111.5,-8.4,52.9,1.06,14,29.8,75,50.6,17.3,50.6,56.4,97,41.7,103.44,112.28
NYK,NYKvs.BKN,10/29/18,W,48,122.3,104.3,18,46.7,1.31,15.1,52.1,79.2,66.3,17,53.8,57.5,93,59.5,100.86,113.94
NYK,NYKvs.GSW,10/26/18,L,48,99,126.7,-27.7,43.6,0.85,12.7,30.8,83.8,52.8,19.8,50.6,52.5,101,32.8,103.56,107.54
NYK,NYK@MIA,10/24/18,L,48,86.1,110,-23.9,60.6,1.67,14.9,21.3,80.9,47.2,11.9,42.9,44.8,100.5,33,109.22,106.64
NYK,NYK@MIL,10/22/18,L,48,110.8,120.4,-9.6,48.9,1.83,15.6,32.7,62.5,47.7,11.8,50.5,53.5,102.5,44,110.4,105.68
NYK,NYKvs.BOS,10/20/18,L,48,99,100,-1,63.9,1.44,16.5,26.4,76,50.5,15.7,48.3,51.1,102.5,47.2,116.24,110.38
NYK,NYK@BKN,10/19/18,L,48,109.4,112.6,-3.3,35.9,4.67,11.3,24.1,65.8,40.6,3.1,44.8,49.6,95.5,44.4,118.24,109.22
NYK,NYKvs.ATL,10/17/18,W,48,112.5,94.7,17.8,46.7,1.31,13.9,31,76.5,52.3,14.3,51.5,55.9,112.5,59.5,119.08,110.48
OKC,OKC@MIL,04/10/19,W,48,114.4,105.5,9,83.3,3.08,25,16.7,75,47.4,11.7,60.1,60.6,110.5,56,117,111.02
OKC,OKCvs.HOU,04/09/19,W,48,116.7,115.6,1,50,1.67,14.5,38.6,79.2,58.2,12.5,50,53.4,96,50.5,116.24,112.36
OKC,OKC@MIN,04/07/19,W,48,128.2,123.5,4.6,56.3,1.93,18.5,35.6,79.1,56.8,13.6,59.8,63.8,102.5,49.9,112.9,108.5
OKC,OKCvs.DET,04/05/19,W,48,119.4,106.8,12.6,62.5,1.76,18.9,46.4,85.4,64.4,16.5,53.5,55.6,103,57,109.42,109.92
OKC,OKCvs.LAL,04/02/19,W,48,116.7,101,15.7,70.2,2.75,21,36.7,76.1,53.8,11.8,52.5,53.7,102,60.9,109.76,111.96
OKC,OKCvs.DAL,03/31/19,L,48,104,108.2,-4.1,50,2.38,14,31.7,72.5,50,8.1,44.4,47.8,98.5,47.4,109.14,112.28
OKC,OKCvs.DEN,03/29/19,L,48,112.9,122.3,-9.4,44.2,1.46,15,30.6,73,48.8,14,53.4,55.2,93.5,41.3,107.96,110.56
OKC,OKCvs.IND,03/27/19,W,48,111.5,104.2,7.2,70.7,4.14,20.9,25.9,72.7,49.5,7.3,51.6,53.3,95.5,55.2,102.74,111.08
OKC,OKC@MEM,03/25/19,L,48,102,113.9,-11.9,44.7,1.7,13,22.4,61.5,40.9,9.9,46.3,49.6,101,36.8,103.12,109.48
OKC,OKC@TOR,03/22/19,W,48,118.4,111.2,7.1,71.4,2.31,21,28.3,67.5,45.2,13.3,55.3,57.9,98,52.8,101.26,106.44
OKC,OKCvs.TOR,03/20/19,L,53,100.9,109.8,-8.9,51.2,1.29,14.2,31.9,83.3,51.4,15,48.1,49.2,101.89,35.8,100.88,102.64
OKC,OKCvs.MIA,03/18/19,L,48,107,113.7,-6.7,55.3,1.11,15.3,30.2,73.1,51.4,19,49.4,54.1,101,42.9,100.24,102.16
OKC,OKCvs.GSW,03/16/19,L,48,85.4,106.8,-21.4,58.1,1.13,12.8,30.4,82.2,50.9,15.5,39.1,41.5,103,30.1,105.8,101.84
OKC,OKC@IND,03/14/19,L,48,103.9,105.9,-2,63.2,1.33,17.3,26.5,78.7,52.1,17.6,52.3,55.9,102,46.7,108.1,105.86
OKC,OKCvs.BKN,03/13/19,W,48,109.1,96,13.1,51.2,1.75,15.2,32.1,76.5,53.3,12.1,48.4,51.7,99.5,55.7,105.5,105.1
OKC,OKC@UTA,03/11/19,W,48,99,90.8,8.2,50,1.13,14.1,22.4,77.6,52.3,16.2,50,53.9,98.5,54.9,105.7,109.46
OKC,OKC@LAC,03/08/19,L,48,103.8,111.3,-7.5,48.8,1.82,13.7,30.3,74.5,50.4,10.4,45.6,48.5,106,40.7,105.54,108.38
OKC,OKC@POR,03/07/19,W,53,113.2,105.2,7.9,29.2,0.88,9.3,37.7,72.1,54.9,14,49.5,54.2,103.7,52.4,103.64,109.54
OKC,OKC@MIN,03/05/19,L,48,115.4,126,-10.6,47.6,1.67,14.2,28.3,71.1,46.7,11.5,54.3,55.7,104,39.2,101.66,105.98
OKC,OKCvs.MEM,03/03/19,W,48,96.1,92.2,3.9,57.6,1.36,13.3,32.8,82.2,53.2,13.6,40.3,46,103,47.6,106.32,111.24
OKC,OKC@SAS,03/02/19,L,48,100,112.6,-12.6,42.5,1.31,13.1,22.2,72.9,46.1,12.7,49.4,51.7,102.5,43.1,109.34,112.98
OKC,OKCvs.PHI,02/28/19,L,48,103,105.9,-2.9,73.7,2.33,19.9,22.6,73.1,47.6,11.9,48.3,52.4,101.5,48.2,112.04,113.56
