Team1,T1_OR5,T1_DR5,Team2,T2_OR5,T2_DR5,Spread,TScore
NYK,105.7,112.92,SAC,106.32,108.66,-8,196
NYK,112.84,115.14,PHX,112.56,111.58,-11,203
NYK,112.46,115.34,SAC,107.26,109.92,-7,223
NYK,114.1,110.62,LAC,105.7,107.1,-21,235
NYK,111.34,109.1,CLE,110.06,110.22,-7,243
NYK,110.14,109.28,ORL,119.4,99.48,5,211
NYK,103.02,106.24,SAS,109.4,123.14,12,248
NYK,103.62,108.78,MIN,118,117.68,-11,219
NYK,101.76,112.6,ATL,114.34,120.74,15,197
NYK,98.46,109.24,PHI,114.98,113.26,-15,237
NYK,97.66,110.86,CLE,104.18,113.66,-3,211
NYK,96.8,113.82,TOR,114.76,106.82,-5,203
NYK,95.78,110.84,DET,110.18,106.42,-17,223
NYK,96,110.34,DET,109.08,109.2,-13,197
NYK,97.34,111.28,MEM,100.66,102.58,-12,180
NYK,99.74,111.48,BOS,116.28,102.5,-14,212
NYK,102.98,112.62,DAL,110.1,113.32,-24,204
NYK,103.8,111.98,CHA,112.76,109.5,-9,193
NYK,104.6,111.08,MIA,105.82,107.2,-9,203
NYK,105.78,113.46,BKN,117.12,108.16,-10,208
NYK,102.4,114.82,HOU,114.2,116.62,-4,224
NYK,100.8,112.58,OKC,116.3,118.98,-18,236
NYK,102.04,112.52,WAS,113.3,108.3,-1,201
NYK,104.72,115.8,PHI,114.16,113.82,-3,213
NYK,103.14,117.38,IND,114.68,119.74,-15,227
NYK,104.12,115.62,GSW,118.32,111.48,-27,217
NYK,102.36,113.72,POR,110,103.18,-10,212
NYK,101.5,115.3,LAL,106.6,104.04,7,231
NYK,99.6,117.04,DEN,113.2,114.74,-7,223
NYK,101.96,116.12,UTA,108.46,100.78,-32,226
NYK,102.78,116.16,MIL,107.26,100.98,-16,208
NYK,107.46,117.94,MIL,109.3,102.54,-14,204
NYK,107.88,118.4,ATL,109.2,114.06,-7,221
NYK,107.08,115.08,PHI,115.24,115.06,-22,240
NYK,106.32,112.86,PHX,101.58,107.34,-18,238
NYK,105.7,115.28,IND,110.6,97.62,-11,209
NYK,104.42,115.18,CHA,109.54,111.06,2,250
NYK,106.88,115.88,CLE,109.46,118.64,-7,219
NYK,104.12,115.72,CHA,107.5,110.3,-12,226
NYK,103.9,115.02,BKN,101.58,106.86,-8,216
NYK,105.78,111.02,BOS,117.54,104.4,-28,228
NYK,106.52,109.96,WAS,106.76,109.26,-3,217
NYK,105.8,107.62,MIL,118.08,109.56,2,270
NYK,111.28,109.22,PHI,115.22,115.54,-26,208
NYK,114.34,114.26,DET,116.04,110.74,-7,223
NYK,115.2,116.64,MEM,105.64,99.94,5,201
NYK,112.82,119.88,NOP,116.86,113.06,5,223
NYK,107,121.04,BOS,102.98,100.8,8,226
NYK,105.46,122.06,POR,108.9,107.78,-4,232
NYK,103.16,115.9,ORL,115.42,106.76,-14,248
NYK,100.62,112.48,NOP,109.82,103.2,-5,253
NYK,99.62,109.24,OKC,107.98,100.8,-25,231
NYK,107.34,109.2,ORL,106.8,108.72,-26,204
NYK,106,106.16,TOR,115.3,103.92,-16,240
NYK,109.12,106.44,ATL,101.74,116.72,5,219
NYK,108.92,111.96,CHI,102.86,108.7,-1,231
NYK,106.94,112.58,WAS,102.76,120.66,-13,203
NYK,104.26,114.58,DAL,100.76,106.72,12,224
NYK,103.44,112.28,IND,114.3,107.94,-6,208
NYK,100.86,113.94,BKN,110.44,111.8,19,211
NYK,103.56,107.54,GSW,114.02,104.48,-28,228
OKC,117,111.02,MIL,115.08,111.12,11,243
OKC,116.24,112.36,HOU,127.8,103.32,1,223
OKC,112.9,108.5,MIN,112.36,115.28,6,258
OKC,109.42,109.92,DET,103.34,103.62,13,233
OKC,109.76,111.96,LAL,114.3,104.8,16,222
OKC,109.14,112.28,DAL,114.48,113.82,-3,209
OKC,107.96,110.56,DEN,103.44,110.16,-10,220
OKC,102.74,111.08,IND,105.34,105.52,8,206
OKC,103.12,109.48,MEM,113.44,121.96,-12,218
OKC,101.26,106.44,TOR,109.64,103.98,7,225
OKC,100.88,102.64,TOR,112.44,104.2,-9,237
OKC,100.24,102.16,MIA,110.7,103.8,-9,223
OKC,105.8,101.84,GSW,107.82,110.32,-22,198
OKC,108.1,105.86,IND,104.24,109.9,-2,214
OKC,105.5,105.1,BKN,106.44,97.4,12,204
OKC,105.7,109.46,UTA,109.7,107.76,9,187
OKC,105.54,108.38,LAC,113.28,105.94,-8,228
OKC,103.64,109.54,POR,113.96,109.92,8,250
OKC,101.66,105.98,MIN,113.06,120.24,-11,251
OKC,106.32,111.24,MEM,106.2,101.78,4,194
OKC,109.34,112.98,SAS,107.9,112.08,-14,218
OKC,112.04,113.56,PHI,110.08,109.4,-4,212
OKC,114.02,112.9,DEN,109.54,99.7,-9,233
OKC,115.86,109.88,SAC,105.88,109.04,-3,235
OKC,115.34,107.78,UTA,113.38,106.4,1,295
OKC,116.66,108.56,NOP,106.04,112.5,-9,253
OKC,116.72,107,POR,116.34,109.74,9,231
OKC,118.96,108.4,HOU,121.54,113.12,5,229
OKC,118.28,110.92,MEM,102.98,102.3,22,212
OKC,117.1,110.6,ORL,103.14,104.02,10,254
OKC,116.18,107.48,BOS,117.26,102.3,-5,263
OKC,117.72,109.08,MIA,103.82,108.34,16,220
OKC,115.7,108.48,ORL,107.22,108.88,9,243
OKC,115.9,111.34,MIL,111.84,97,6,230
OKC,117.28,116.12,NOP,111.04,111.34,6,238
OKC,117.1,115.54,POR,120.2,114.38,9,237
OKC,116.3,118.98,NYK,100.8,112.58,18,236
OKC,116.76,120.68,PHI,117.7,109,2,232
OKC,113.9,119.42,LAL,103.36,100.44,-10,266
OKC,111.68,114.32,ATL,105.52,106.68,-16,268
OKC,107.54,111,SAS,115.04,105.48,10,234
OKC,105.22,103.82,SAS,114.04,104.26,-7,301
OKC,101.82,100.16,MIN,111.9,106.98,-2,236
OKC,104.92,96.84,WAS,108.32,109.3,-18,214
OKC,104.54,97.82,POR,104.14,102.68,2,220
OKC,107.18,102.16,LAL,109,107,7,207
OKC,105.78,104.48,DAL,111.72,112.76,20,224
OKC,109.56,104.28,DAL,116.04,118.28,-2,208
OKC,109.9,102.8,PHX,114.22,111.46,16,220
OKC,109.7,100.86,HOU,112.44,105.88,-4,222
OKC,108.38,100.98,MIN,112.38,117.68,-2,226
OKC,109.12,102.46,UTA,104.84,93.9,1,213
OKC,108.14,103.2,SAC,113.34,111.56,19,245
OKC,106.04,106.38,CHI,95.54,111.06,25,217
OKC,107.64,108.34,LAC,97.04,115.78,6,214
OKC,108.58,102.3,DEN,108.26,107.94,-11,207
OKC,110.42,100.62,NOP,113.88,112.28,-4,232
OKC,108.24,96.82,UTA,115.88,106.06,9,235
OKC,106.9,96.5,CHI,100.7,108.86,-2,226
OKC,105.92,94.74,BKN,103.2,109.64,2,226
OKC,108.44,96.92,DET,112.1,102.52,27,193
OKC,105.84,98.02,ATL,101.82,110.22,15,233
OKC,106.58,100.32,CLE,115.72,115.98,17,183
OKC,111.6,99.72,DEN,112.3,101.86,-7,203
OKC,114.06,100.14,CHA,110.94,109.9,5,213
OKC,110.6,104.88,GSW,102.82,110.84,28,218
OKC,111.78,101.18,SAC,101.86,108.32,-4,230
OKC,109.8,99.32,PHX,100.46,109.54,10,210
OKC,107.98,100.8,NYK,99.62,109.24,25,231
OKC,109.9,101.32,PHX,98.38,109.46,17,219
OKC,111.46,98.74,DAL,106.28,109.42,-15,207
OKC,112.78,100.8,HOU,106.04,109.4,18,178
OKC,115.06,103.62,CLE,108.44,118.32,9,181
OKC,111.08,101.74,NOP,105.64,117.06,6,238
OKC,106.74,104.42,WAS,102.62,115.4,23,245
OKC,102.98,105.02,CHA,116.96,113.72,4,218
OKC,99.54,106.36,LAC,116.6,104.18,18,238
ORL,118.94,110.12,CHA,116.66,108.02,8,236
ORL,117.72,114.14,BOS,110.7,106.72,8,224
ORL,111.9,113.6,ATL,112.46,113.9,36,262
ORL,114.16,114.46,NYK,102.34,113.66,14,214
ORL,115.78,112.68,TOR,116.12,106.52,-12,230
ORL,113.68,107.16,IND,106.92,106.82,5,237
ORL,111.44,99.32,DET,117.72,119.42,-17,213
ORL,115.16,97.9,MIA,108.2,106.92,5,203
ORL,109.46,98.78,PHI,119.62,115,21,217
ORL,105.86,97.34,MEM,115.08,117.16,4,242
ORL,105.64,100.34,NOP,107.9,115.44,23,215
ORL,107.58,105.98,ATL,114.18,111.34,10,192
ORL,102.22,109.92,CLE,110.66,108.28,29,211
ORL,107.76,112,WAS,119.7,114.74,-10,190
ORL,107.96,109.42,MEM,109.3,100.48,-8,202
ORL,105.88,109.38,DAL,104.1,119.66,5,217
ORL,107.7,106.18,PHI,106.22,107.56,-8,220
ORL,110.56,106.1,CLE,111.74,117.34,-14,200
ORL,111.58,100.26,IND,116.7,113.28,5,229
ORL,115.14,99.04,GSW,114.9,118.12,7,199
ORL,119.4,99.48,NYK,110.14,109.28,-5,211
ORL,117.18,96.64,TOR,115.6,107.68,15,211
ORL,120.36,97.54,CHI,117.32,115.74,-1,219
ORL,116.04,102.92,CHA,115.14,116.24,38,216
ORL,111.92,102.46,NOP,109.6,111.52,30,206
ORL,108.26,100.62,ATL,116.56,122.64,16,232
ORL,110.6,108.82,MIL,118.88,103.14,20,186
ORL,105.18,106.94,MIN,109.04,113.14,10,234
ORL,103.14,104.02,OKC,117.1,110.6,-10,254
ORL,105.06,109.2,BKN,107.6,105.26,13,191
ORL,108.56,110.24,IND,106.76,111.58,7,207
ORL,107.22,108.88,OKC,115.7,108.48,-9,243
ORL,110.22,110.82,HOU,114.9,118.64,-5,201
ORL,113.9,114.38,WAS,108.3,105.64,-4,186
ORL,116.9,114.72,BKN,113.9,109.18,-4,224
ORL,113.42,114.08,ATL,110.68,115.64,19,225
ORL,111.4,112.8,MIL,112.64,99.66,-10,226
ORL,106.16,109.96,BKN,105.96,108.32,-2,232
ORL,102.12,106.96,DET,104.62,113.26,-5,235
ORL,98.56,108.24,HOU,119.08,114.76,7,225
ORL,101.48,106.1,BOS,115.72,102.9,2,208
ORL,102.1,108.78,UTA,114.92,105.94,-13,199
ORL,106.82,110.52,SAC,111.7,114.74,-16,206
ORL,111.06,107.1,LAC,111.16,108.2,-10,202
ORL,112.88,105.94,MIN,113.26,111.38,-17,223
ORL,108.54,112.22,CHI,104.96,102.24,28,196
ORL,106.52,107.9,CHA,109.8,108.5,-25,225
ORL,103.18,113.04,DET,100.64,107.62,2,216
ORL,98.74,113.44,TOR,106.34,109.12,29,203
ORL,96.32,110,PHX,113.02,108.84,-2,242
ORL,92,105.88,MIA,101.88,103.84,-24,206
ORL,91.82,107.38,CHI,95.98,105.5,-10,170
ORL,95.38,103.56,SAS,117.64,97.36,-39,219
ORL,99.2,104.94,UTA,114.56,101.82,7,185
ORL,100.72,104.26,CHI,93.86,113.3,6,188
ORL,107.9,107.36,DAL,105.72,109.54,-25,177
ORL,112.34,108.62,IND,105.4,98.74,-22,202
ORL,110.4,105.2,DEN,112.14,97.86,-6,242
ORL,105.52,109.18,MIA,106.04,104.76,15,195
ORL,102.76,110.08,PHX,107.3,114.18,14,184
ORL,106.64,110,POR,105.94,116.98,-3,227
ORL,109.2,108.84,GSW,106.88,109.42,-6,226
ORL,111.1,110.5,LAL,110.24,105.7,4,212
ORL,115.4,111.28,DEN,111.46,108.42,-25,199
ORL,118.76,109.02,TOR,110.62,105.32,-2,184
ORL,115.42,106.76,NYK,103.16,115.9,14,248
ORL,109.06,104.28,LAL,107.8,104.02,13,247
ORL,107.66,103.04,PHI,107.24,109,5,217
ORL,109.54,101.6,WAS,106.64,113.94,-8,226
ORL,106.8,108.72,NYK,107.34,109.2,26,204
ORL,102.44,107.92,WAS,101.6,116.24,9,225
ORL,100.96,109.44,DET,97.94,105,-7,199
ORL,103.2,115.22,CLE,109.28,119.74,2,202
ORL,98.26,111.48,SAS,107.24,101.1,7,227
ORL,102.6,111.16,LAC,112.98,109.02,-25,215
ORL,100.48,113.44,SAC,108.86,105.52,-8,206
ORL,103.52,111.74,MIL,114.22,100.42,-22,204
PHI,107.1,113.96,CHI,101.5,114.04,16,234
PHI,111.42,112.74,MIA,104.38,106.86,-23,221
PHI,111.38,114.1,CHI,104.94,117.12,20,212
PHI,110.84,116.5,MIL,116.3,105.4,-6,250
PHI,110.46,114.72,ATL,110.68,113.52,-8,252
PHI,115.24,115.16,DAL,113.64,110.62,-20,224
PHI,115.72,115.72,MIN,107.76,110.92,9,227
PHI,116.36,117.92,BKN,108.08,111.24,13,233
PHI,119.62,115,ORL,109.46,98.78,-21,217
PHI,117.32,111.14,ATL,109.04,111.3,-2,256
PHI,114.9,105.84,BOS,113.9,115.36,3,233
PHI,109.08,104.44,CHA,106.08,113.68,4,232
PHI,105.96,102.68,MIL,115.88,104.38,5,255
PHI,104.64,101.54,SAC,105.84,106.04,9,237
PHI,105.3,104.16,CLE,110.44,114.16,7,205
PHI,105.06,106.6,IND,111.48,114.46,17,195
PHI,106.68,104.72,HOU,119.38,111.3,-16,198
PHI,107.82,108.36,CHI,109.44,112.56,-1,215
PHI,106.22,107.56,ORL,107.7,106.18,8,220
PHI,108.56,106.9,GSW,110.78,110.76,-3,237
PHI,110.08,109.4,OKC,112.04,113.56,4,212
PHI,117.42,112.52,NOP,105.02,112.16,1,221
PHI,117.6,108.64,POR,116.46,109.34,-15,245
PHI,117.8,112.48,MIA,106.76,107.74,4,208
PHI,114.98,113.26,NYK,98.46,109.24,15,237
PHI,115.1,111.18,BOS,115.02,112.74,-3,221
PHI,111.62,109.14,LAL,106.58,119.56,23,263
PHI,109.86,111.78,DEN,118,119.9,7,227
PHI,113.36,111.98,TOR,112.56,111.92,-12,226
PHI,115.9,108.24,SAC,104.42,111.2,-7,223
PHI,115.42,110.16,GSW,118.34,103.06,9,217
PHI,115.68,108.78,LAL,113.6,116.2,16,226
PHI,122.58,104.96,DEN,125.98,115.14,-16,236
PHI,118.86,101.52,SAS,107.22,112.38,2,242
PHI,119.84,108.28,HOU,121.96,114.02,28,214
PHI,117.7,109,OKC,116.76,120.68,-2,232
PHI,118.84,111.9,IND,115.88,114.1,24,216
PHI,111.56,111.32,MIN,112.78,104.92,42,256
PHI,114.16,113.82,NYK,104.72,115.8,3,213
PHI,111.3,109.58,ATL,99.22,106.3,-2,244
PHI,108.86,110.04,WAS,113.6,110.9,-17,229
PHI,107,107.74,WAS,111.48,107.48,17,247
PHI,106.6,109.36,DAL,105.26,105.74,6,206
PHI,105.72,104.42,PHX,106.74,116.86,5,259
PHI,110.08,104.88,LAC,115.88,110.76,6,232
PHI,112.32,106.12,POR,99.98,111.62,-34,224
PHI,115.94,107.94,UTA,107.52,97.16,17,211
PHI,116.58,109.54,BOS,110.42,109.42,-7,235
PHI,117.52,115.38,TOR,112.7,108.56,25,227
PHI,115.24,115.06,NYK,107.08,115.08,22,240
PHI,117.96,111.26,SAS,117.14,99.78,-27,219
PHI,111.3,111.58,CLE,109.12,114.62,23,233
PHI,110.68,107.58,IND,106.98,95.16,-12,214
PHI,109.62,101.7,BKN,102.8,104.88,-3,251
PHI,108.42,98.46,DET,98.9,108.36,14,218
PHI,110.84,101.9,DET,99.06,101.38,6,228
PHI,114.92,106.18,TOR,117.02,111.78,-11,215
PHI,117.76,110,MEM,109.44,111.6,8,198
PHI,117.44,113.4,WAS,112.16,115.1,25,221
PHI,115.22,115.54,NYK,111.28,109.22,26,208
PHI,112.24,111.72,BKN,110.4,110.96,2,252
PHI,110.02,108.36,CLE,105.34,108.84,-9,233
PHI,112.04,108.52,NOP,119.18,111.8,1,241
PHI,109.78,107.94,PHX,103.32,109.46,5,233
PHI,112.62,110.94,CHA,111.66,106.28,3,241
PHI,110.26,108.2,UTA,103.02,110,6,220
PHI,107.24,109,ORL,107.66,103.04,-5,217
PHI,102.74,104.7,MIA,105.62,106.76,10,238
PHI,105.14,104.68,MEM,109.26,108.16,-6,218
PHI,102.74,105.64,CHA,113.48,104.22,1,265
PHI,103.68,103.92,IND,105.94,106.56,6,194
PHI,105.84,101.06,BKN,111.54,118.24,-25,219
PHI,104.92,105.12,DET,106.3,108.82,10,208
PHI,106.1,108.18,LAC,114.86,108.82,9,235
PHI,109.08,107.78,TOR,113.38,108.52,-17,241
PHI,112.08,111.24,ATL,102.34,104.66,21,205
PHI,107.5,110.64,CHA,116.56,109,2,208
PHX,113.44,122.58,DAL,112.32,109.78,-11,229
PHX,115.84,118.78,HOU,123.02,100.08,-36,262
PHX,109.8,119.78,NOP,102.78,115,7,259
PHX,110.6,117.64,UTA,116.72,98.74,-21,215
PHX,105.86,119.42,CLE,108.32,121.6,9,235
PHX,104.14,120.02,MEM,110.66,114.58,-5,235
PHX,103.22,118,WAS,107.06,117.42,-3,245
PHX,104.06,113.38,UTA,116.82,99.88,-33,217
PHX,103.06,114.24,SAC,115.1,110.42,-9,215
PHX,104.54,110.54,DET,103.12,114.48,-20,216
PHX,106.34,110.82,CHI,107.96,123.92,-15,217
PHX,105.16,107.92,NOP,101.2,114.86,2,274
PHX,107.88,107.74,HOU,110.66,103.2,-6,210
PHX,112.16,106.72,UTA,106.1,107.16,-17,211
PHX,110.98,108.58,GSW,106.78,110.58,4,226
PHX,112.64,108.12,POR,109.64,109.88,-7,247
PHX,112.56,111.58,NYK,112.84,115.14,11,203
PHX,110.02,113.36,MIL,120.88,115.44,9,219
PHX,106.92,117.36,LAL,108.7,112.28,9,227
PHX,105.82,116.22,NOP,110,110.52,-14,246
PHX,102.92,115.66,MIA,105.18,112.64,3,245
PHX,99.34,116.72,ATL,109.8,117.54,-8,232
PHX,102.18,118.82,CLE,104.24,112,-13,209
PHX,103.6,116.4,LAC,108.1,115.06,-27,241
PHX,108.54,119.24,SAC,112.48,108.74,-13,221
PHX,108.4,120.46,GSW,119.18,104.18,-10,224
PHX,109.06,121.92,UTA,110.8,114.24,-28,204
PHX,107.2,121.14,HOU,117.24,114.04,-8,228
PHX,102.3,120.46,ATL,113.42,116.54,-6,230
PHX,99.04,117.64,SAS,116.38,114.02,-2,250
PHX,100.78,120.48,LAL,110.62,114.76,-14,218
PHX,104.4,117.52,DEN,124.76,119.82,-37,227
PHX,101.96,118.48,POR,118.82,113.64,-14,226
PHX,105.5,114.34,MIN,109.06,116.74,-27,209
PHX,103.18,113.68,MIN,111.22,118.84,-2,230
PHX,102.1,107.62,CHA,106.36,111.18,-20,250
PHX,101.8,108.08,TOR,110.38,105.84,-2,220
PHX,106.32,108.52,IND,114.72,118.48,-34,228
PHX,108.58,113.52,DEN,118.4,111.96,9,195
PHX,110.16,117.44,DAL,99.5,102.98,-10,198
PHX,111.82,120.9,SAC,109.98,110.62,4,226
PHX,109.3,120.72,CHA,109.38,112.38,-6,232
PHX,109.24,118.44,LAC,111.36,110.84,-10,232
PHX,106.74,116.86,PHI,105.72,104.42,-5,259
PHX,109.72,115.76,GSW,110.3,112.44,-23,241
PHX,109.02,112.6,DEN,110.14,110.28,-4,240
PHX,114.22,111.46,OKC,109.9,102.8,-16,220
PHX,113.02,108.84,ORL,96.32,110,2,242
PHX,112.22,104.62,BKN,118.16,113.48,-8,214
PHX,106.6,103.94,WAS,113.12,117.84,-3,295
PHX,106.6,105.9,BOS,118,100.22,8,214
PHX,101.58,107.34,NYK,106.32,112.86,18,238
PHX,97.56,109.14,MIN,112.56,112.32,8,206
PHX,97.76,114.84,DAL,108.32,104.14,10,188
PHX,97.96,114.12,SAS,115.92,115.98,-25,197
PHX,93.78,112.44,LAC,108.6,112.46,-4,242
PHX,93.6,111.98,MIA,105.78,109.46,-17,213
PHX,97.66,112.62,POR,111.46,115.84,-22,194
PHX,99.3,112.78,SAC,111.28,115.78,-17,227
PHX,103.48,111.86,LAL,96.76,98.6,-24,216
PHX,107.3,114.18,ORL,102.76,110.08,-14,184
PHX,109.6,114.1,LAC,113.86,109.94,-16,214
PHX,107.58,113.22,IND,109.98,101.94,-5,213
PHX,109.42,108.98,DET,113.66,112.2,-11,225
PHX,107.74,111.1,MIL,118.24,104.38,2,230
PHX,105.04,110.82,CHI,90.66,107.8,-8,240
PHX,103.32,109.46,PHI,109.78,107.94,-5,233
PHX,100.46,109.54,OKC,109.8,99.32,-10,210
PHX,99.2,111.68,SAS,103.24,102.08,20,212
PHX,98.38,109.46,OKC,109.9,101.32,-17,219
PHX,96.26,109.2,NOP,106.8,112.78,-20,218
PHX,96.64,109.76,BOS,107.78,105.14,-7,225
PHX,99.88,112.2,BKN,112.66,114.36,-22,186
PHX,99.4,115.66,MEM,107.76,98.48,2,202
PHX,99.22,117.7,TOR,114.34,107.08,-9,205
PHX,99.4,117.28,SAS,110.18,115.42,-30,210
PHX,104.5,116.68,OKC,104.12,110.5,-7,227
POR,117.08,109.34,SAC,111.38,117.4,5,267
POR,113.88,108.74,LAL,106.46,106.78,3,205
POR,114.9,107.36,DEN,111.42,105.3,7,223
POR,117.4,103.84,DEN,104.44,105.48,-9,229
POR,117.24,108.52,MEM,105.54,111.42,27,205
POR,116.82,108.7,MIN,108.6,111.12,10,254
POR,123,111.38,DET,117.66,113.62,-9,189
POR,121.96,112.64,ATL,106.5,109.1,20,216
POR,116.9,112.7,CHI,102.76,112.12,20,216
POR,116.1,110.64,BKN,103.86,108.8,4,292
POR,116.42,107.74,DET,112.66,113.88,5,229
POR,116.38,107.68,DAL,111.3,112.38,8,244
POR,115.1,109.46,IND,101.46,107.72,8,204
POR,115.84,111.16,SAS,113.04,103.84,-5,211
POR,116.7,111.4,NOP,103.3,114.26,12,232
POR,113.6,113.52,LAC,118.02,105.04,21,229
POR,109.64,109.88,PHX,112.64,108.12,7,247
POR,113.96,109.92,OKC,103.64,109.54,-8,250
POR,117.86,109.16,MEM,104.64,99.86,-9,231
POR,115.28,106.6,CHA,113.84,112.54,10,226
POR,119.5,105.8,TOR,113.96,109.66,-2,236
POR,121.26,110.32,BOS,108.26,112.9,5,189
POR,116.3,108.04,CLE,107.38,108.2,13,233
POR,116.46,109.34,PHI,117.6,108.64,15,245
POR,116.54,113.66,BKN,110.66,116.14,14,212
POR,115.02,111.28,GSW,120.12,106.64,22,236
POR,116.34,109.74,OKC,116.72,107,-9,231
POR,119.24,109.92,DAL,108.3,102.88,-1,203
POR,115.76,109.5,SAS,111.14,119.56,9,245
POR,116.18,107.36,MIA,101.42,105.74,-10,226
POR,116.14,109.16,UTA,114.6,107.64,27,237
POR,120.5,111.22,ATL,112.24,114.36,9,231
POR,118.82,113.64,PHX,101.96,118.48,14,226
POR,120.2,114.38,OKC,117.1,115.54,-9,237
POR,123.62,112.76,UTA,109.44,97.34,5,213
POR,122.34,112.76,NOP,118.6,111.78,16,240
POR,117.56,109.14,CLE,108.68,124.2,17,241
POR,119.86,108.1,SAC,110,105.44,-8,222
POR,117.52,105.28,DEN,113.54,109.94,-3,229
POR,111.86,104.8,CHA,108.34,116.48,31,223
POR,111.66,100.38,CHI,102.26,111.6,12,236
POR,110,103.18,NYK,102.36,113.72,10,212
POR,105.9,100.86,HOU,118.42,110.88,9,211
POR,104.14,102.68,OKC,104.54,97.82,-2,220
POR,105.74,104.64,SAC,110.36,111.4,5,221
POR,99.98,111.62,PHI,112.32,106.12,34,224
POR,100.74,109.06,GSW,107.1,112.02,-10,220
POR,106.36,114.32,GSW,109.46,110.8,1,219
POR,113.02,116.06,UTA,102.34,96.96,-21,213
POR,108.72,114.34,DAL,109.46,116.42,3,239
POR,112.96,113.22,UTA,101.02,98.34,-30,210
POR,113.14,113.36,MEM,103.08,107.94,7,191
POR,109.3,105.84,LAC,99.84,117.14,4,258
POR,103.64,102.5,TOR,109.68,100.36,6,250
POR,109.7,109.34,MEM,100.42,104.68,-9,175
POR,110.44,109.5,HOU,111.76,110.68,-7,215
POR,112.22,111.78,MIN,114.76,102.14,8,218
POR,111.46,115.84,PHX,97.66,112.62,22,194
POR,110.86,119.28,DAL,113.66,109.08,-9,213
POR,106.02,119.56,SAS,108,121.42,-13,249
POR,107,119.28,DEN,108.4,96.34,-1,225
POR,105.94,116.98,ORL,106.64,110,3,227
POR,104.3,117.72,LAC,115.4,110.86,-4,204
POR,107.2,116.96,GSW,100.72,112.92,-28,222
POR,109.3,109.86,MIL,113.48,107.74,-43,243
POR,108.9,107.78,NYK,105.46,122.06,4,232
POR,110.56,108.68,WAS,111.52,108.02,10,228
POR,113.78,102.7,MIN,107.68,110.26,-16,208
POR,111.46,99.38,LAL,104.48,101.7,-9,243
POR,115.74,102.88,BOS,110.38,111.98,6,194
POR,113.04,98.8,LAC,114.66,106.4,11,221
POR,110.64,96.92,MIL,115.32,97.38,15,221
POR,110.2,104.72,MIN,105.5,114.98,30,192
POR,116.42,107.3,LAL,112.96,109.3,-4,224
POR,112.02,105.42,NOP,108.76,113.88,13,251
POR,116.28,110.82,HOU,107.06,114.94,19,189
POR,117.02,112.12,IND,114.52,108.72,10,196
SAC,111.38,117.4,POR,117.08,109.34,-5,267
SAC,110,117.36,NOP,108.02,116.08,-4,262
SAC,113.82,117.94,UTA,118.24,101.98,-21,217
SAC,117.06,122.66,CLE,109.34,124.32,13,221
SAC,115.84,117.54,HOU,112.4,101.32,-25,235
SAC,114.24,115.78,SAS,112.34,110.32,7,219
SAC,114.94,111.12,HOU,111.38,102.82,-11,227
SAC,114.86,111.08,NOP,102.82,114,-3,239
SAC,113.52,105.34,DAL,117,113.64,4,246
SAC,115.46,108.32,LAL,100.68,110.32,-5,217
SAC,115.1,110.42,PHX,103.06,114.24,9,215
SAC,112.44,111.82,DAL,114.2,116.6,16,216
SAC,110.86,107.8,BKN,101.86,102.26,-2,244
SAC,106.48,109.78,CHI,109.56,119.78,27,231
SAC,105.84,106.04,PHI,104.64,101.54,-9,237
SAC,105.4,106.12,BOS,113.46,111.14,-6,246
SAC,108.38,107.82,WAS,116.18,114.58,-6,236
SAC,106.32,108.66,NYK,105.7,112.92,8,196
SAC,106.8,107.78,BOS,104.42,103.76,-2,220
SAC,107.26,109.92,NYK,112.46,115.34,7,223
SAC,107.94,109.8,LAC,108.74,106.7,-7,225
SAC,106.28,105.92,MIL,112.74,104.36,-1,281
SAC,107.32,104.74,MIN,119.14,116.44,-7,217
SAC,105.88,109.04,OKC,115.86,109.88,3,235
SAC,109.06,108.92,GSW,120.1,113.6,-2,248
SAC,109.34,107.24,DEN,109.92,113.18,-2,238
SAC,112.48,108.74,PHX,108.54,119.24,13,221
SAC,113.66,113.78,MIA,103.5,107.56,6,198
SAC,113.06,107.58,HOU,117.6,112.92,-26,228
SAC,108.5,108.26,SAS,119.06,112.96,15,239
SAC,104.42,111.2,PHI,115.9,108.24,7,223
SAC,101.1,111.34,ATL,112.18,113.28,22,248
SAC,99.32,110.46,LAC,104.28,103.62,-14,230
SAC,102.72,112.88,MEM,102.28,117.26,3,195
SAC,103.36,109.4,TOR,113.58,106.22,-15,225
SAC,107.28,105.48,BKN,111.26,109.44,-29,217
SAC,106.54,105.92,DET,105.44,106.44,2,204
SAC,107.9,100.88,CHA,106.44,113.92,-19,209
SAC,110,105.44,POR,119.86,108.1,8,222
SAC,111.84,109.48,CHA,102.94,121.94,7,201
SAC,108.78,109.28,DET,106.58,116.86,10,214
SAC,109.98,110.62,PHX,111.82,120.9,-4,226
SAC,111.7,114.74,ORL,106.82,110.52,16,206
SAC,108.46,112.08,GSW,111.2,110.58,-4,250
SAC,107.78,110.1,DEN,112.7,115.08,-4,230
SAC,110.36,111.4,POR,105.74,104.64,-5,221
SAC,108.4,112.14,LAL,106.9,104.3,-7,235
SAC,105.56,114.48,LAL,106.14,105.52,1,233
SAC,106.34,112.08,LAC,120.96,117.96,-9,245
SAC,105.7,112.84,NOP,104.06,110.5,5,239
